starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 21:57:07 2014	1392839827	0	756	756	756
Wed Feb 19 21:57:03 2014	1392839823	0	756	756	756
Wed Feb 19 21:57:17 2014	1392839837	0	756	756	756
Wed Feb 19 21:57:07 2014	1392839827	0	756	756	756
Wed Feb 19 21:57:07 2014	1392839827	0	756	757	756
Wed Feb 19 21:57:07 2014	1392839827	0	757	757	756
Wed Feb 19 21:57:13 2014	1392839833	0	757	757	756
Wed Feb 19 21:57:13 2014	1392839833	0	757	757	757
Wed Feb 19 21:57:16 2014	1392839836	0	757	757	757
Wed Feb 19 21:57:03 2014	1392839823	0	757	757	757
Wed Feb 19 21:57:07 2014	1392839827	0	757	757	757
Wed Feb 19 21:57:07 2014	1392839827	0	757	757	757
Wed Feb 19 21:57:03 2014	1392839823	2	755	757	755
Wed Feb 19 21:57:03 2014	1392839823	0	757	757	757
Wed Feb 19 21:57:17 2014	1392839837	0	757	757	757
Wed Feb 19 21:57:08 2014	1392839828	0	757	757	757
Wed Feb 19 21:57:17 2014	1392839837	0	758	758	757
Wed Feb 19 21:57:08 2014	1392839828	0	758	758	757
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	757
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	757
Wed Feb 19 21:57:08 2014	1392839828	0	758	758	758
Wed Feb 19 21:57:03 2014	1392839823	0	758	758	758
Wed Feb 19 21:57:04 2014	1392839824	0	758	758	757
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	758
Wed Feb 19 21:57:03 2014	1392839823	0	758	758	753
Wed Feb 19 21:57:16 2014	1392839836	0	758	758	758
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	758
Wed Feb 19 21:57:17 2014	1392839837	0	758	758	758
Wed Feb 19 21:57:09 2014	1392839829	0	758	758	758
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	758
Wed Feb 19 21:57:08 2014	1392839828	0	758	758	758
Wed Feb 19 21:57:07 2014	1392839827	0	758	758	758
Wed Feb 19 21:57:16 2014	1392839836	0	758	758	758
Wed Feb 19 21:57:06 2014	1392839826	0	758	759	758
Wed Feb 19 21:57:08 2014	1392839828	0	759	759	758
