starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	143
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	143
Wed Feb 19 20:47:09 2014	1392835629	0	144	144	136
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	140
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	137
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	144
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	130
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	123
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	133
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	143
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	143
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	127
Wed Feb 19 20:47:11 2014	1392835631	0	144	144	139
Wed Feb 19 20:47:10 2014	1392835630	0	144	144	125
Wed Feb 19 20:47:11 2014	1392835631	0	144	145	144
Wed Feb 19 20:47:09 2014	1392835629	0	145	145	138
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	144
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	133
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	144
Wed Feb 19 20:47:09 2014	1392835629	0	145	145	118
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	144
Wed Feb 19 20:47:09 2014	1392835629	0	145	145	144
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	144
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	140
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	132
Wed Feb 19 20:47:10 2014	1392835630	0	145	145	142
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	145
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	135
Wed Feb 19 20:47:11 2014	1392835631	0	145	145	144
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	145
Wed Feb 19 20:47:10 2014	1392835630	0	146	146	145
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	132
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	120
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	125
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	144
