starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:53:51 2014	1393692831	0	19062	19062	18710
Sat Mar 01 18:58:20 2014	1393693100	0	19062	19062	18727
Sat Mar 01 18:57:02 2014	1393693022	0	19063	19063	18809
Sat Mar 01 18:58:16 2014	1393693096	0	19064	19064	18683
Sat Mar 01 18:58:10 2014	1393693090	0	19065	19065	18793
Sat Mar 01 18:55:41 2014	1393692941	0	19067	19067	18751
Sat Mar 01 18:56:23 2014	1393692983	0	19069	19069	18767
Sat Mar 01 18:55:26 2014	1393692926	0	19070	19070	18720
Sat Mar 01 18:57:11 2014	1393693031	0	19071	19071	18745
Sat Mar 01 18:54:19 2014	1393692859	0	19071	19071	18750
Sat Mar 01 18:57:24 2014	1393693044	0	19071	19071	18683
Sat Mar 01 18:56:12 2014	1393692972	0	19072	19072	18785
Sat Mar 01 18:57:26 2014	1393693046	0	19072	19073	18763
Sat Mar 01 18:56:02 2014	1393692962	0	19073	19073	18714
Sat Mar 01 18:53:39 2014	1393692819	0	19073	19073	18803
Sat Mar 01 18:53:55 2014	1393692835	0	19073	19074	18818
Sat Mar 01 18:55:02 2014	1393692902	0	19077	19077	18778
Sat Mar 01 18:54:04 2014	1393692844	0	19079	19079	18770
Sat Mar 01 18:53:05 2014	1393692785	0	19082	19082	18768
Sat Mar 01 18:57:04 2014	1393693024	0	19084	19084	18749
Sat Mar 01 18:53:53 2014	1393692833	0	19086	19086	18793
Sat Mar 01 18:56:21 2014	1393692981	0	19088	19088	18670
Sat Mar 01 18:55:18 2014	1393692918	0	19088	19088	18754
Sat Mar 01 18:55:44 2014	1393692944	0	19088	19088	18815
Sat Mar 01 18:55:27 2014	1393692927	0	19088	19088	18823
Sat Mar 01 18:56:14 2014	1393692974	0	19089	19089	18779
Sat Mar 01 18:53:52 2014	1393692832	0	19090	19090	18787
Sat Mar 01 18:55:01 2014	1393692901	0	19090	19090	18835
Sat Mar 01 18:57:58 2014	1393693078	0	19091	19091	18775
Sat Mar 01 18:53:43 2014	1393692823	0	19091	19091	18820
Sat Mar 01 18:53:47 2014	1393692827	0	19092	19092	18779
Sat Mar 01 18:57:27 2014	1393693047	0	19092	19092	18757
Sat Mar 01 18:58:06 2014	1393693086	0	19092	19093	18723
Sat Mar 01 18:54:41 2014	1393692881	0	19093	19093	18717
Sat Mar 01 18:56:49 2014	1393693009	0	19093	19093	18759
Sat Mar 01 18:53:51 2014	1393692831	0	19094	19094	18828
Sat Mar 01 18:54:03 2014	1393692843	0	19094	19094	18772
Sat Mar 01 18:55:16 2014	1393692916	0	19095	19095	18857
Sat Mar 01 18:53:07 2014	1393692787	0	19095	19095	18723
Sat Mar 01 18:58:04 2014	1393693084	0	19097	19098	18722
Sat Mar 01 18:54:44 2014	1393692884	0	19098	19098	18687
Sat Mar 01 18:57:16 2014	1393693036	0	19098	19099	18767
Sat Mar 01 18:54:40 2014	1393692880	0	19103	19103	18741
Sat Mar 01 18:58:12 2014	1393693092	0	19104	19104	18765
