starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:09:33 2014	1393690173	1	24103	24104	1
Sat Mar 01 18:14:37 2014	1393690477	2	24111	24113	5
Sat Mar 01 18:09:20 2014	1393690160	1	24115	24116	1
Sat Mar 01 18:15:13 2014	1393690513	3	24121	24123	86
Sat Mar 01 18:10:22 2014	1393690222	4	24137	24141	3
Sat Mar 01 18:14:49 2014	1393690489	3	24151	24154	5
Sat Mar 01 18:07:54 2014	1393690074	3	24174	24177	3297
Sat Mar 01 18:14:35 2014	1393690475	3	24182	24185	2
Sat Mar 01 18:12:46 2014	1393690366	3	24220	24223	1
Sat Mar 01 18:10:56 2014	1393690256	1	24223	24223	1
Sat Mar 01 18:11:07 2014	1393690267	6	24220	24226	5
Sat Mar 01 18:11:18 2014	1393690278	1	24238	24238	1
Sat Mar 01 18:10:56 2014	1393690256	0	24242	24243	3
Sat Mar 01 18:08:49 2014	1393690129	2	24242	24244	31
Sat Mar 01 18:11:08 2014	1393690268	4	24240	24245	7
Sat Mar 01 18:14:57 2014	1393690497	2	24245	24247	2
Sat Mar 01 18:07:57 2014	1393690077	0	24250	24251	1004
Sat Mar 01 18:11:00 2014	1393690260	11	24247	24258	6
Sat Mar 01 18:10:56 2014	1393690256	1	24258	24259	1
Sat Mar 01 18:09:26 2014	1393690166	1	24282	24283	1
Sat Mar 01 18:14:12 2014	1393690452	4	24282	24286	2
Sat Mar 01 18:15:27 2014	1393690527	2	24297	24299	32
Sat Mar 01 18:11:20 2014	1393690280	1	24307	24308	15
Sat Mar 01 18:14:02 2014	1393690442	7	24304	24311	5
Sat Mar 01 18:14:12 2014	1393690452	0	24313	24313	0
Sat Mar 01 18:09:22 2014	1393690162	3	24316	24318	3
Sat Mar 01 18:10:58 2014	1393690258	2	24323	24326	3
Sat Mar 01 18:15:26 2014	1393690526	1	24328	24328	1
Sat Mar 01 18:10:58 2014	1393690258	1	24334	24335	1
Sat Mar 01 18:14:39 2014	1393690479	1	24340	24341	15
Sat Mar 01 18:10:21 2014	1393690221	0	24343	24343	3
Sat Mar 01 18:10:21 2014	1393690221	3	24345	24348	1
Sat Mar 01 18:07:54 2014	1393690074	3	24355	24358	2114
Sat Mar 01 18:09:31 2014	1393690171	1	24372	24373	8
Sat Mar 01 18:14:51 2014	1393690491	1	24378	24379	4
Sat Mar 01 18:15:28 2014	1393690528	2	24378	24380	4
Sat Mar 01 18:14:09 2014	1393690449	9	24382	24391	7
Sat Mar 01 18:15:27 2014	1393690527	1	24391	24392	4
Sat Mar 01 18:11:07 2014	1393690267	2	24406	24407	6
Sat Mar 01 18:09:52 2014	1393690192	1	24407	24408	1
Sat Mar 01 18:11:05 2014	1393690265	6	24403	24408	4
Sat Mar 01 18:10:56 2014	1393690256	9	24402	24411	8
Sat Mar 01 18:11:18 2014	1393690278	2	24422	24424	6
Sat Mar 01 18:07:54 2014	1393690074	3	24428	24431	2112
Sat Mar 01 18:10:54 2014	1393690254	1	24431	24432	13
Sat Mar 01 18:11:19 2014	1393690279	0	24438	24438	1
Sat Mar 01 18:09:40 2014	1393690180	0	24450	24450	1
Sat Mar 01 18:11:07 2014	1393690267	3	24451	24454	60
Sat Mar 01 18:11:20 2014	1393690280	0	24460	24460	1
Sat Mar 01 18:09:34 2014	1393690174	3	24464	24468	2
Sat Mar 01 18:10:54 2014	1393690254	1	24470	24471	1
Sat Mar 01 18:11:59 2014	1393690319	2	24475	24477	16
Sat Mar 01 18:11:05 2014	1393690265	0	24477	24477	4
Sat Mar 01 18:14:34 2014	1393690474	1	24492	24492	1
Sat Mar 01 18:15:26 2014	1393690526	4	24498	24502	1
Sat Mar 01 18:10:52 2014	1393690252	1	24528	24529	61
Sat Mar 01 18:08:46 2014	1393690126	9	24525	24534	3
Sat Mar 01 18:14:47 2014	1393690487	3	24542	24545	7
Sat Mar 01 18:11:56 2014	1393690316	1	24557	24557	1
Sat Mar 01 18:07:57 2014	1393690077	0	24562	24562	996
Sat Mar 01 18:10:23 2014	1393690223	0	24580	24581	1
Sat Mar 01 18:10:21 2014	1393690221	3	24579	24582	2
Sat Mar 01 18:10:25 2014	1393690225	6	24578	24583	2
Sat Mar 01 18:07:57 2014	1393690077	0	24602	24602	1009
Sat Mar 01 18:14:58 2014	1393690498	0	24607	24608	5
